index	gene_ids	mt	n_cells	highly_variable	means	dispersions	dispersions_norm
MCM3	ENSG00000112118	False	143	True	0.2587390745219682	2.940346635177837	2.3521914
PHF3	ENSG00000118482	False	200	True	0.33090903446445485	2.7485898541980047	0.7014838
SH3BGRL2	ENSG00000198478	False	9	True	0.020807475381615474	2.0748124984488983	0.6432184
ELOVL4	ENSG00000118402	False	21	True	0.03423642535637694	2.055571422822464	0.6052274
SNX14	ENSG00000135317	False	121	True	0.20336484827888335	2.7885979145008837	2.0525677
SLC35A1	ENSG00000164414	False	79	True	0.12553758895396527	2.013004104451912	0.52117944
PNRC1	ENSG00000146278	False	1504	True	1.711885046800878	3.52551625491771	1.4543852
LYRM2	ENSG00000083099	False	176	True	0.3003018691877454	3.5414110637497083	1.7175449
MAP3K7	ENSG00000135341	False	89	True	0.16291709632340265	3.396931833195399	3.253706
MANEA-AS1	ENSG00000261366	False	15	True	0.029613924121967006	2.0047394673024175	0.5048612
NDUFAF4	ENSG00000123545	False	183	True	0.3004182841522356	2.7668581679159354	0.7248961
SNX3	ENSG00000112335	False	1246	True	1.4442078045870204	2.887799468185647	0.66171837
CDC40	ENSG00000168438	False	237	True	0.43077812786002256	4.088610704821817	2.4188232
CDK19	ENSG00000155111	False	52	True	0.11510997647263568	2.931139028085547	2.334011
HDAC2	ENSG00000196591	False	224	True	0.35239690469485535	3.1643752501743085	1.2343447
ZUFSP	ENSG00000153975	False	54	True	0.10353779894758582	2.327636387065559	1.1424121
CEP85L	ENSG00000111860	False	71	True	0.137238977239688	2.7459917189279452	1.968443
SMPDL3A	ENSG00000172594	False	39	True	0.054134530655633874	2.2273576339071486	0.9444145
ECHDC1	ENSG00000093144	False	290	True	0.5107043483450027	4.182095851097094	2.5386317
ARHGAP18	ENSG00000146376	False	41	True	0.07749723634178635	2.26323745460337	1.0152582
SAMD3	ENSG00000164483	False	316	True	0.5545903180478525	3.1507157060581044	1.216839
LINC01013	ENSG00000228495	False	10	True	0.026347150537343544	2.1742080864338056	0.83947223
TBPL1	ENSG00000028839	False	185	True	0.3423224794279107	4.174879978164112	2.529384
SGK1	ENSG00000118515	False	114	True	0.19116225135198323	2.4128159884573854	1.3105968
RP3-325F22.5	ENSG00000272189	False	12	True	0.03923546646454623	3.651271341439358	3.7558923
ABRACL	ENSG00000146386	False	757	True	0.9866706049788192	2.820699963788267	0.60033786
LTV1	ENSG00000135521	False	153	True	0.26007498709073223	3.222100377248683	2.9085062
SF3B5	ENSG00000169976	False	1055	True	1.3769247867658934	4.486394744952372	2.8543
STX11	ENSG00000135604	False	357	True	0.5753921042313751	3.258735342371481	1.3151948
RP11-545I5.3	ENSG00000235652	False	6	True	0.04166020620157729	4.376935032517494	5.188695
PPIL4	ENSG00000131013	False	94	True	0.17705575339395074	2.9307634331325128	2.3332696
GINM1	ENSG00000055211	False	156	True	0.2527779352205726	2.5638896544444933	1.6088876
PCMT1	ENSG00000120265	False	609	True	0.7896863342437332	3.429114445102547	1.5564483
TMEM242	ENSG00000215712	False	204	True	0.3419217138360253	3.32162861092557	1.4358768
SNX9	ENSG00000130340	False	116	True	0.18868041869085977	2.2948904560126318	1.0777562
SERAC1	ENSG00000122335	False	10	True	0.020416129836201894	2.071183823616967	0.6360537
DYNLT1	ENSG00000146425	False	515	True	0.7390244790751532	3.0724752189337807	1.0514542
RP1-111C20.4	ENSG00000271913	False	11	True	0.018727299234651777	2.1625685994779156	0.81649035
WTAP	ENSG00000146457	False	490	True	0.6745206822260854	3.1881259537007547	1.2152133
ACAT2	ENSG00000120437	False	171	True	0.28675924307138473	3.118962736042511	1.1761451
TCP1	ENSG00000120438	False	458	True	0.6433571563184967	2.9164871464846063	0.83057815
AC147651.3	ENSG00000223855	False	13	True	0.042438584838380575	2.6024486770762976	1.6850213
NUDT1	ENSG00000106268	False	268	True	0.4197952015543651	3.3978489291185183	1.5335591
BRAT1	ENSG00000106009	False	79	True	0.1450475384115265	2.547865707851612	1.5772487
IQCE	ENSG00000106012	False	13	True	0.03411939453649826	2.8227170945069333	2.119935
TNRC18	ENSG00000182095	False	31	True	0.04794720919035278	2.0210524215589314	0.53707063
DAGLB	ENSG00000164535	False	42	True	0.09704915866616713	2.797967132725883	2.071067
C7orf26	ENSG00000146576	False	140	True	0.24673329620020823	2.898514728029965	2.2695954
PHF14	ENSG00000106443	False	287	True	0.5277441852246157	4.166967298843726	2.5192432
ARL4A	ENSG00000122644	False	414	True	0.6224826616610112	3.320663679656616	1.4028841
HDAC9	ENSG00000048052	False	44	True	0.10982114315717316	4.040461780347907	4.524338
IL6	ENSG00000136244	False	24	True	0.054335788158306905	2.064063422403055	0.6219947
NUPL2	ENSG00000136243	False	163	True	0.26029486605226637	2.098769110289168	0.69052005
AC005082.12	ENSG00000226816	False	20	True	0.06711059756394754	4.207746299154095	4.8546367
SKAP2	ENSG00000005020	False	166	True	0.27118397573624275	2.854511517753967	2.1827123
JAZF1	ENSG00000153814	False	61	True	0.12825904905157784	3.295638880290429	3.053706
CHN2	ENSG00000106069	False	40	True	0.08588459772176797	3.1988277339141398	2.862555
GARS	ENSG00000106105	False	169	True	0.2700396399622678	3.0119595810344775	2.4935892
NT5C3A	ENSG00000122643	False	252	True	0.47403322995778885	3.9940358712996242	2.2976184
HERPUD2	ENSG00000122557	False	231	True	0.3838290135320174	3.2947352807078647	1.401411
STK17A	ENSG00000164543	False	850	True	1.211329723948898	3.275237952413059	1.0615727
BLVRA	ENSG00000106605	False	497	True	0.7559234718340668	3.8720202367522427	2.1835942
URGCP	ENSG00000106608	False	65	True	0.13070440648498236	2.8042751007787543	2.0835218
UBE2D4	ENSG00000078967	False	66	True	0.2597063306676278	5.779663284105808	7.9583426
LINC00957	ENSG00000235314	False	5	True	0.01421744989195313	2.3668563501066404	1.2198508
AEBP1	ENSG00000106624	False	9	True	0.05004196362583159	4.425775061811381	5.285128
POLD2	ENSG00000106628	False	169	True	0.2593007392139948	2.4799970175737176	1.4432439
DDX56	ENSG00000136271	False	135	True	0.2947518670667295	4.693701000028911	3.1942928
CCM2	ENSG00000136280	False	374	True	0.5336781565424553	2.6078314990753033	0.52109116
CCT6A	ENSG00000146731	False	443	True	0.5952636075167357	2.688535144201029	0.5078026
ERV3-1	ENSG00000213462	False	126	True	0.26092550337302	3.457300290800169	3.372902
ZNF92	ENSG00000146757	False	120	True	0.25699586339192887	3.79260478930721	4.034951
GUSB	ENSG00000169919	False	239	True	0.4028166895285873	3.345855336109057	1.4669253
RP11-792A8.4	ENSG00000272831	False	106	True	0.19505639976617634	2.997593099837674	2.4652228
LAT2	ENSG00000086730	False	249	True	0.4573224933618053	3.483453190091417	1.6432675
RFC2	ENSG00000049541	False	120	True	0.1885762977202676	2.3299664047609894	1.1470126
YWHAG	ENSG00000170027	False	51	True	0.0759873556830897	2.2410555974079758	0.97146076
FGL2	ENSG00000127951	False	339	True	0.5758109889011348	4.390824296667248	2.9182105
TMEM60	ENSG00000135211	False	165	True	0.28356665300797146	2.8207340216673193	0.7939421
ABCB1	ENSG00000085563	False	29	True	0.05564889037796374	2.0828702323386503	0.6591282
RBM48	ENSG00000127993	False	67	True	0.12021506075947631	2.065008017579809	0.6238597
SAMD9L	ENSG00000177409	False	267	True	0.4168587243962976	3.6904991860011775	1.9086128
GNG11	ENSG00000127920	False	39	True	0.43970774797310114	4.80451727134497	3.3363123
BET1	ENSG00000105829	False	115	True	0.23133755938299283	4.04067208504214	4.524753
ARPC1B	ENSG00000130429	False	2004	True	2.327635285557023	3.1908215895584586	0.6752776
LRCH4	ENSG00000077454	False	353	True	0.5130080531350347	3.1887888007196854	1.2656325
ALKBH4	ENSG00000160993	False	80	True	0.1332919385503893	2.044768636317467	0.58389765
DNAJC2	ENSG00000105821	False	243	True	0.4383656367550729	4.0204326689635	2.3314478
CTB-152G17.6	ENSG00000272918	False	8	True	0.06542276393834828	4.738061718811714	5.9017296
PRKAR2B	ENSG00000005249	False	8	True	0.015314419255685429	2.1453980747449846	0.78258765
HBP1	ENSG00000105856	False	193	True	0.4173478041376236	4.257448108545907	2.6352012
PNPLA8	ENSG00000135241	False	120	True	0.1880115064137474	2.1766749044419256	0.8443429
CAPZA2	ENSG00000198898	False	565	True	0.7533917739377609	3.133295698616316	1.1375748
SND1	ENSG00000197157	False	252	True	0.3754673752857843	2.659606568627897	0.5874449
ATP6V1F	ENSG00000128524	False	1001	True	1.2118321052938947	3.4387400704459594	1.3035848
TSPAN33	ENSG00000158457	False	20	True	0.03617434161543937	2.0643086869210263	0.6224789
RP11-138A9.2	ENSG00000273319	False	49	True	0.09460024665580141	2.1101169140520177	0.712926
MKLN1	ENSG00000128585	False	90	True	0.15165877697638558	2.68114142132245	1.840398
EXOC4	ENSG00000131558	False	135	True	0.22781481540584467	2.5157578202792776	1.5138526
TMEM140	ENSG00000146859	False	81	True	0.2326747984741261	4.6851067292524124	5.797171
WDR91	ENSG00000105875	False	29	True	0.05928615245236352	2.0880377450989047	0.66933125
MRPS33	ENSG00000090263	False	268	True	0.4740954181206018	4.565004079952138	3.029358
RP5-894A10.2	ENSG00000244701	False	12	True	0.023362043319218036	2.0386699665387216	0.57185596
SSBP1	ENSG00000106028	False	654	True	0.8750421415206515	3.3834022715805667	1.4773836
ZYX	ENSG00000159840	False	403	True	0.5612187150496109	3.0159520855435518	1.044129
ZNF212	ENSG00000170260	False	25	True	0.0532640460750852	2.0427524414276075	0.5799167
ZNF467	ENSG00000181444	False	95	True	0.16438360605131574	3.0844300578782993	2.6366801
ATP6V0E2	ENSG00000171130	False	233	True	0.37962216021578477	3.0282609190766387	1.0599037
GIMAP7	ENSG00000179144	False	1444	True	1.8088629804354435	4.443683572140009	3.0731351
GIMAP4	ENSG00000133574	False	1232	True	1.4687277342718648	2.864594600473609	0.6184349
GIMAP2	ENSG00000106560	False	523	True	0.7287930109366825	3.078410376880519	1.0598582
GIMAP5	ENSG00000196329	False	761	True	1.1241097196287961	3.8027287897714652	2.1309593
CHPF2	ENSG00000033100	False	61	True	0.15487012207551804	4.170570683816587	4.7812343
SMARCD3	ENSG00000082014	False	67	True	0.15901253780981467	4.060534392729668	4.5639706
LINC01003	ENSG00000261455	False	137	True	0.2420141454652901	2.355344272480536	1.1971205
RP11-5C23.1	ENSG00000272760	False	12	True	0.028509645317077247	2.181257230655987	0.8533906
PAXIP1-AS1	ENSG00000273344	False	104	True	0.20554876489975468	3.2430776057167825	2.9499252
PTPRN2	ENSG00000155093	False	79	True	0.143801267386124	2.451670555797663	1.3873141
GTPBP6	ENSG00000178605	False	198	True	0.3198994049652463	2.9702129178801986	0.98551077
ARSD	ENSG00000006756	False	29	True	0.06927466603805474	3.2434642117828973	2.9506886
RP11-706O15.1	ENSG00000205664	False	28	True	0.09288623091247598	4.068856085217343	4.580402
HCCS	ENSG00000004961	False	110	True	0.1920840227382407	3.481986073851767	3.4216433
ARHGAP6	ENSG00000047648	False	5	True	0.018452994992485615	2.474355495446467	1.4321048
PRPS2	ENSG00000101911	False	125	True	0.25939872831787103	4.306502117642259	5.0496273
RAB9A	ENSG00000123595	False	216	True	0.38900043674726587	4.110958526258837	2.4474638
REPS2	ENSG00000169891	False	9	True	0.018374076644832333	2.713241073411614	1.9037777
SH3KBP1	ENSG00000147010	False	437	True	0.6884597580444415	3.8640505674631305	2.1723092
SMS	ENSG00000102172	False	451	True	0.5904691343949164	2.7391594095034884	0.5794856
PRDX4	ENSG00000123131	False	236	True	0.34760334716409963	3.4453408312159732	1.5944237
SAT1	ENSG00000130066	False	1587	True	2.4395742145326547	3.421465253474663	1.0909009
ZFX	ENSG00000005889	False	44	True	0.07975014557136555	2.8275250810960135	2.1294284
MID1IP1	ENSG00000165175	False	341	True	0.5191608535076824	3.4605045254938918	1.613857
KRBOX4	ENSG00000147121	False	91	True	0.17929045988344555	3.406934297277766	3.2734556
CDK16	ENSG00000102225	False	78	True	0.1352095796781886	2.720668102600378	1.9184422
RBM3	ENSG00000102317	False	1722	True	1.9165151139266499	3.4999519600841995	1.4093148
PQBP1	ENSG00000102103	False	430	True	0.703383892845474	4.665090681939207	3.3065662
SLC35A2	ENSG00000102100	False	81	True	0.150192008969917	2.966355361652346	2.403545
OTUD5	ENSG00000068308	False	125	True	0.2023817454565079	2.0148437372305734	0.52481174
PRAF2	ENSG00000243279	False	157	True	0.2833064740405382	3.3534749198796323	1.4766904
WDR45	ENSG00000196998	False	218	True	0.3680520297107978	3.3660905009234825	1.4928582
GPKOW	ENSG00000068394	False	113	True	0.30738893280850715	4.794450212912163	3.3234107
SYP	ENSG00000102003	False	5	True	0.014511894311436575	2.4205890196877706	1.3259444
CCDC22	ENSG00000101997	False	129	True	0.20405778197007343	2.4977757219516863	1.4783474
MAGEH1	ENSG00000187601	False	149	True	0.2837677614297445	3.872504112280725	2.141866
PJA1	ENSG00000181191	False	56	True	0.14425101715158622	4.314273455633701	5.0649714
PDZD11	ENSG00000120509	False	176	True	0.2729411480249481	2.312084510012742	1.1117053
NONO	ENSG00000147140	False	448	True	0.6341598172645704	2.980019488653885	0.9205387
P2RY10	ENSG00000078589	False	122	True	0.23087403242026017	2.8343134103679866	2.1428318
ITM2A	ENSG00000078596	False	340	True	0.5495462074585672	3.404529794776237	1.5421212
SYTL4	ENSG00000102362	False	3	True	0.014162488247583404	2.720438349184022	1.9179885
BTK	ENSG00000010671	False	220	True	0.3652087931872159	3.2146865120920878	1.2988224
ARMCX5	ENSG00000125962	False	34	True	0.08963876581815516	3.898425005628034	4.2438903
BEX4	ENSG00000102409	False	306	True	0.48329302944310953	3.026453024427559	1.0575868
TCEAL8	ENSG00000180964	False	341	True	0.5668894955577588	4.762562074927621	3.444584
TCEAL4	ENSG00000133142	False	136	True	0.24326045366333407	3.690474574182585	3.833298
MORF4L2	ENSG00000123562	False	266	True	0.4118652489511182	2.6196697088316325	0.53626275
NXT2	ENSG00000101888	False	72	True	0.19200481739153205	4.202502835939434	4.8442836
WDR44	ENSG00000131725	False	20	True	0.03321948838297973	2.013896105680206	0.5229407
PGRMC1	ENSG00000101856	False	112	True	0.22699733717714957	2.633209954192798	1.7457585
RNF113A	ENSG00000125352	False	332	True	0.5123602980809371	3.524973175361186	1.6964785
NKAP	ENSG00000101882	False	178	True	0.309690559407978	3.7613612463162562	1.999428
LAMP2	ENSG00000005893	False	157	True	0.22376523451801472	2.3552327332079153	1.1969004
CUL4B	ENSG00000158290	False	43	True	0.09156301830009167	3.4360394528610274	3.3309228
C1GALT1C1	ENSG00000171155	False	67	True	0.12373320935676024	2.683488841131124	1.8450328
RP1-315G1.3	ENSG00000232412	False	8	True	0.01724833745280625	2.1129461756603063	0.7185123
SLC25A14	ENSG00000102078	False	43	True	0.0969692481714267	3.5872156163094777	3.629416
HPRT1	ENSG00000165704	False	273	True	0.4035525634094678	2.955941972944975	0.96722144
FAM127A	ENSG00000134590	False	128	True	0.19511262132677326	2.283266622102206	1.0548053
FHL1	ENSG00000022267	False	85	True	0.22168037665798682	4.029677066035954	4.5030437
IDH3G	ENSG00000067829	False	539	True	0.717600430629789	2.810880132989266	0.6810407
PDZD4	ENSG00000067840	False	16	True	0.031643470886292144	2.002386789195503	0.5002159
TKTL1	ENSG00000007350	False	31	True	0.054472582043035504	2.0493986817042074	0.5930395
MPP1	ENSG00000130830	False	175	True	0.31556859398854353	2.8099072802062026	0.7800668
FBXO25	ENSG00000147364	False	116	True	0.22277097112337213	3.618768212117103	3.6917157
TDRP	ENSG00000180190	False	4	True	0.013361786801347447	2.518962581015598	1.5201803
MYOM2	ENSG00000036448	False	19	True	0.05055673566029555	2.469985674449535	1.4234768
LONRF1	ENSG00000154359	False	20	True	0.043283939415424605	2.1298122193876003	0.7518138
DMTN	ENSG00000158856	False	21	True	0.0757772176032692	3.883707028651461	4.21483
SLC39A14	ENSG00000104635	False	12	True	0.024753429738214386	2.054958262228828	0.6040168
ADAM28	ENSG00000042980	False	90	True	0.17868357025077797	2.047796016720634	0.5898751
CLU	ENSG00000120885	False	51	True	0.3606931807607392	4.644397568429313	3.1311066
PNOC	ENSG00000168081	False	95	True	0.19742007633587605	2.0237055338308285	0.5423091
HMBOX1	ENSG00000147421	False	138	True	0.2711068244592091	4.054805405752392	4.552659
IDO1	ENSG00000131203	False	7	True	0.014692199419292742	2.0573200318251823	0.60868
RP11-589C21.6	ENSG00000271938	False	90	True	0.19883707755762128	4.339523418220071	5.1148267
AP3M2	ENSG00000070718	False	95	True	0.1854528888496213	3.278132822017579	3.0191407
VDAC3	ENSG00000078668	False	456	True	0.7664469416224184	5.155468682608247	4.0009317
SLC20A2	ENSG00000168575	False	35	True	0.07424445397724924	2.457878814939529	1.3995721
FNTA	ENSG00000168522	False	431	True	0.6300107650005794	3.417269912204039	1.5396767
LYPLA1	ENSG00000120992	False	417	True	0.6013380448385381	3.0185375828701413	0.97507954
NSMAF	ENSG00000035681	False	81	True	0.14983281877206228	2.7592854672344718	1.9946911
RAB2A	ENSG00000104388	False	454	True	0.6346993585494048	3.309736762020023	1.3874118
CHD7	ENSG00000171316	False	65	True	0.1577343772820736	4.146228854808829	4.733172
RRS1	ENSG00000179041	False	167	True	0.26401180729579765	2.7955710578813817	2.066336
C8orf44	ENSG00000213865	False	29	True	0.06362179782033858	2.828175709637544	2.130713
STAU2	ENSG00000040341	False	83	True	0.1570166704359808	2.8087028491067043	2.0922644
ZBTB10	ENSG00000205189	False	53	True	0.08654866794856896	2.17315755039049	0.83739793
RP11-219B4.7	ENSG00000260493	False	6	True	0.016828398213446942	2.317114706803831	1.1216373
CA2	ENSG00000104267	False	51	True	0.20389951092764386	4.373056379080465	5.1810365
TMEM55A	ENSG00000155099	False	141	True	0.29756129646828366	4.709859590986861	3.2150013
KIAA1429	ENSG00000164944	False	59	True	0.12421701099609375	3.647634806086527	3.748712
DPY19L4	ENSG00000156162	False	27	True	0.07787208357903433	4.193010681597961	4.8255415
MTERFD1	ENSG00000156469	False	68	True	0.13101476493257463	2.486157500566917	1.4554076
CPQ	ENSG00000104324	False	157	True	0.3174088052189735	4.300465026995647	2.6903307
POLR2K	ENSG00000147669	False	192	True	0.35798994696148223	4.341490904336719	2.7429087
ATP6V1C1	ENSG00000155097	False	84	True	0.15147511923987422	2.856941167211498	2.1875095
NUDCD1	ENSG00000120526	False	63	True	0.12002096437698148	3.162631057838667	2.7910857
MED30	ENSG00000164758	False	342	True	0.5491060220318564	3.6408401617422244	1.844971
DERL1	ENSG00000136986	False	287	True	0.48296468755116395	3.728590319124276	1.9574295
WDYHV1	ENSG00000156795	False	46	True	0.11451040505839058	4.236588797104634	4.9115853
RNF139	ENSG00000170881	False	351	True	0.5572748359930101	3.458492146542585	1.611278
KIAA0196	ENSG00000164961	False	70	True	0.17901005076225351	4.728993208934704	5.883824
SLA	ENSG00000155926	False	255	True	0.4684976547249243	3.7454035247169446	1.978977
CASC7	ENSG00000259758	False	54	True	0.0891701025999177	2.872292263831577	2.21782
LYPD2	ENSG00000197353	False	18	True	0.05275680829523905	2.8505217343725593	2.1748345
TOP1MT	ENSG00000184428	False	80	True	0.13904611001656308	2.241164680099022	0.9716761
NAPRT1	ENSG00000147813	False	335	True	0.48835471044360457	2.8235715064519895	0.7975785
SHARPIN	ENSG00000179526	False	251	True	0.39684499125298994	2.9937437918954606	1.0156673
MAF1	ENSG00000179632	False	612	True	0.7987416231815014	2.886055489045557	0.7874875
VPS28	ENSG00000160948	False	953	True	1.1733093482815817	3.8166840395545134	1.8630091
RCL1	ENSG00000120158	False	58	True	0.1357634139439395	3.8113920042143565	4.0720463
CD274	ENSG00000120217	False	7	True	0.014828746338503207	2.2978199134332367	1.0835403
CDKN2A	ENSG00000147889	False	28	True	0.1226510671605702	4.9886053974630045	6.396421
DNAJA1	ENSG00000086061	False	797	True	0.9717482421045378	2.8616327869661307	0.66413707
AQP3	ENSG00000165272	False	448	True	0.7483626745433224	3.3608508172027656	1.4597883
ENHO	ENSG00000168913	False	26	True	0.04864851262820162	2.3119694023727138	1.1114781
GALT	ENSG00000213930	False	180	True	0.33116605217087924	3.40981375651534	1.548893
STOML2	ENSG00000165283	False	346	True	0.5287874499120264	3.080150801647852	1.1264045
CD72	ENSG00000137101	False	122	True	0.27381029283328606	2.235228785748395	0.9599559
TPM2	ENSG00000198467	False	8	True	0.01477145240573583	2.0034128444368946	0.5022418
GNE	ENSG00000159921	False	9	True	0.018764196881329083	2.0069113025643053	0.5091494
PAX5	ENSG00000196092	False	35	True	0.07321338385804194	2.0038375877553882	0.5030804
FXN	ENSG00000165060	False	162	True	0.28368851296128134	3.393564860404381	1.5280687
ABHD17B	ENSG00000107362	False	52	True	0.16474487692232773	4.811142798766327	6.046026
VPS13A	ENSG00000197969	False	92	True	0.17459665679833108	3.1470790802030963	2.7603788
TLE4	ENSG00000106829	False	295	True	0.4244234389296944	2.783066777279363	0.74566865
SPIN1	ENSG00000106723	False	51	True	0.13592268260754303	4.22554855997481	4.8897867
FAM120A	ENSG00000048828	False	108	True	0.17910028250263266	2.6527999988308486	1.7844386
C9orf3	ENSG00000148120	False	19	True	0.0386170689831735	2.091630200128673	0.6764245
PTCH1	ENSG00000185920	False	13	True	0.028460866487758047	2.0036446884154224	0.50269955
ERCC6L2	ENSG00000182150	False	35	True	0.06766522926477704	2.5385126820417323	1.5587814
HEMGN	ENSG00000136929	False	15	True	0.02888653652401175	2.0188486885312695	0.53271943
TRIM14	ENSG00000106785	False	143	True	0.22991771449401271	2.489752467336614	1.4625058
INVS	ENSG00000119509	False	15	True	0.029869118583955263	2.107869022026556	0.7084876
SMC2	ENSG00000136824	False	58	True	0.16581783632659317	4.652125857728646	5.7320514
CTNNAL1	ENSG00000119326	False	14	True	0.021722038964184502	2.1993439576104574	0.8891023
INIP	ENSG00000148153	False	106	True	0.2072132538885165	3.8235979467913968	4.0961466
GSN	ENSG00000148180	False	135	True	0.21817752388535439	2.0838235386592214	0.66101044
PTGS1	ENSG00000095303	False	33	True	0.06208361104419873	2.083767181980255	0.66089916
ARPC5L	ENSG00000136950	False	504	True	0.7198006506796811	2.7710744230687165	0.6246766
GOLGA1	ENSG00000136935	False	30	True	0.05859074655250508	2.061439501692318	0.6168138
SCAI	ENSG00000173611	False	48	True	0.1360265263178977	4.2902407167872205	5.0175195
PPP6C	ENSG00000119414	False	299	True	0.5428249119815713	4.295565731616148	2.684052
PTGES2	ENSG00000148334	False	152	True	0.2725781561966162	3.366626286220549	3.1938686
C9orf16	ENSG00000171159	False	977	True	1.1932814630466533	2.921077401928774	0.537352
TRUB2	ENSG00000167112	False	84	True	0.13640077816015625	2.632248367088873	1.7438599
TOR1A	ENSG00000136827	False	206	True	0.3516730382326135	4.036697987849467	2.352293
USP20	ENSG00000136878	False	67	True	0.11973092972042812	2.0617346068653815	0.6173965
POMT1	ENSG00000130714	False	49	True	0.1300509433777581	3.783295583938404	4.0165706
UCK1	ENSG00000130717	False	94	True	0.1821190460110202	3.9310531766448666	4.308314
SETX	ENSG00000107290	False	133	True	0.21482793437289838	2.388019065043625	1.261636
GFI1B	ENSG00000165702	False	12	True	0.024140077483883433	2.0710823896087662	0.6358534
GBGT1	ENSG00000148288	False	33	True	0.17752226372532698	5.626285975406481	7.6555033
SURF6	ENSG00000148296	False	62	True	0.15905893369379132	4.055640748710135	4.5543084
SURF1	ENSG00000148290	False	465	True	0.7085709369084873	4.266832053227995	2.7426398
SARDH	ENSG00000123453	False	14	True	0.027917094191793335	2.115158591203006	0.7228806
RXRA	ENSG00000186350	False	148	True	0.2676612306199172	3.2929828488026343	3.0484617
FCN1	ENSG00000085265	False	793	True	1.939716202245933	3.5967276713724057	1.5799326
C9orf69	ENSG00000238227	False	70	True	0.12238742644075165	3.257061830699011	2.9775367
EGFL7	ENSG00000172889	False	10	True	0.02170852926909211	2.097206673111238	0.6874351
TMEM141	ENSG00000244187	False	294	True	0.4593248527643511	3.3855234510881163	1.517763
RABL6	ENSG00000196642	False	117	True	0.23335016994644148	3.3922181258596145	3.244399
PHPT1	ENSG00000054148	False	440	True	0.6287963723393267	2.7809060310286875	0.63859797
PTGDS	ENSG00000107317	False	32	True	0.10853938606048862	2.804609813145764	2.0841827
C9orf142	ENSG00000148362	False	654	True	0.898124234853593	3.051673951782989	0.9603413
CLIC3	ENSG00000169583	False	166	True	0.45096349575771777	2.716345018604688	0.6601596
NELFB	ENSG00000188986	False	44	True	0.12236858949618797	4.196232966963782	4.831904
MRPL41	ENSG00000182154	False	420	True	0.5698461792114913	2.686607920321331	0.5050737
C9orf37	ENSG00000203993	False	46	True	0.11989163345191602	4.076320584687363	4.59514
IDI1	ENSG00000067064	False	317	True	0.4867676521867995	3.3991919158854964	1.5352802
AKR1C3	ENSG00000196139	False	106	True	0.26998601709190884	2.464355207694909	1.4123596
ATP5C1	ENSG00000165629	False	830	True	0.997758418893956	3.0722600691087747	0.99242747
SEC61A2	ENSG00000065665	False	11	True	0.01931757499744868	2.0290399237447696	0.5528417
NUDT5	ENSG00000165609	False	316	True	0.47731896282532654	2.9239502129900172	0.92622155
CDC123	ENSG00000151465	False	360	True	0.568586495734918	4.153054529258497	2.5815332
CAMK1D	ENSG00000183049	False	141	True	0.26911399399316593	3.687217709983005	3.8268673
FAM107B	ENSG00000065809	False	399	True	0.6013594947671591	3.0716814703894655	1.0503303
RP11-398C13.6	ENSG00000272853	False	10	True	0.020691139025377923	2.152300950728706	0.7962172
RP11-390B4.5	ENSG00000260589	False	6	True	0.01749944665276381	2.239239326633152	0.9678746
MLLT10	ENSG00000078403	False	130	True	0.21469084610060962	2.754089165159195	1.9844311
ARHGAP21	ENSG00000107863	False	24	True	0.043233115154994055	2.0166621619326737	0.5284022
ENKUR	ENSG00000151023	False	6	True	0.015775091275223137	2.29579283780466	1.0795379
MAP3K8	ENSG00000107968	False	155	True	0.3183462006122198	4.424374037550805	2.8491297
KIF5B	ENSG00000170759	False	479	True	0.7433157336470866	4.035585882297062	2.4151998
RP11-324I22.4	ENSG00000271335	False	5	True	0.018113431679251283	2.922185840642433	2.3163333
RP11-162G10.5	ENSG00000236514	False	13	True	0.02680134811519907	2.2326139399218268	0.9547929
ZNF32	ENSG00000169740	False	247	True	0.3903125734284855	2.9228158130456894	0.92476773
ZFAND4	ENSG00000172671	False	37	True	0.07483433965232589	3.3139418481959644	3.0898447
NCOA4	ENSG00000138293	False	385	True	0.6259006550063386	3.1784842476136235	1.2015609
ZWINT	ENSG00000122952	False	19	True	0.026904221637284512	2.1121234675217466	0.7168879
CISD1	ENSG00000122873	False	117	True	0.21122213799865464	2.89698468529531	2.2665744
UBE2D1	ENSG00000072401	False	284	True	0.48902088951008954	3.9616352520769427	2.2560945
TFAM	ENSG00000108064	False	94	True	0.16103128381439208	2.695502590444087	1.8687537
REEP3	ENSG00000165476	False	74	True	0.12524873206344947	2.369358845561498	1.2247919
SIRT1	ENSG00000096717	False	25	True	0.08496213023305756	4.093272477751798	4.628611
PBLD	ENSG00000108187	False	6	True	0.017102211109823004	2.3719784779221245	1.2299643
HNRNPH3	ENSG00000096746	False	483	True	0.7272311639316618	3.667358239777015	1.8937968
SRGN	ENSG00000122862	False	1612	True	2.1566609194222446	3.4757231676131304	1.2537725
TACR2	ENSG00000075073	False	3	True	0.013781555678977469	2.548814454467228	1.579122
TSPAN15	ENSG00000099282	False	25	True	0.0733936037588652	3.521536241291363	3.499734
PRF1	ENSG00000180644	False	428	True	1.202600475243387	3.393706323682744	1.2369269
MICU1	ENSG00000107745	False	92	True	0.16957733686386506	2.9714267287971126	2.413558
CAMK2G	ENSG00000148660	False	153	True	0.27202488495412014	3.297299088192179	3.056984
RP11-178G16.4	ENSG00000267957	False	9	True	0.02168548311329922	2.5765938931337056	1.6339717
